# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+6.7000000000000002e+00 +4.9618472349965366e+00 +1.4621223558132269e+05 +4.2715772180594017e+10 +3.0065890925323638e+18 
+6.8000000000000007e+00 +4.9618036119083415e+00 +1.4720889259877781e+05 +3.0883408546947605e+10 +3.0564680372709560e+18 
+6.9000000000000004e+00 +4.9617587995233121e+00 +1.4824453467564221e+05 +1.8327528899055386e+10 +3.1108387985708175e+18 
+7.0000000000000000e+00 +4.9617127602045450e+00 +1.4932289518188234e+05 +4.9405794546213369e+09 +3.1705115580108856e+18 
+7.1000000000000005e+00 +4.9616654597670733e+00 +1.5044678830116760e+05 -9.3555805699004421e+09 +3.2360613073698089e+18 
+7.2000000000000002e+00 +4.9616168778328307e+00 +1.5161535157617068e+05 -2.4521442336636028e+10 +3.3071222933074386e+18 
+7.3000000000000007e+00 +4.9615669974756180e+00 +1.5282680337966961e+05 -4.0488084460933067e+10 +3.3830935756167936e+18 
+7.4000000000000004e+00 +4.9615158017686554e+00 +1.5407936214474402e+05 -5.7186586826647011e+10 +3.4633742212883732e+18 
+7.5000000000000000e+00 +4.9614632737858448e+00 +1.5537124622849707e+05 -7.4548027661854065e+10 +3.5473632877241257e+18 
+7.6000000000000005e+00 +4.9614093966007440e+00 +1.5670067402785888e+05 -9.2503486060204178e+10 +3.6344598373115049e+18 
+7.7000000000000002e+00 +4.9613541532869894e+00 +1.5806586392655567e+05 -1.1098404081087735e+11 +3.7240629306389217e+18 
+7.8000000000000007e+00 +4.9612975269180852e+00 +1.5946503433049284e+05 -1.2992077124686577e+11 +3.8155716316490296e+18 
+7.9000000000000004e+00 +4.9612395005676833e+00 +1.6089640362415163e+05 -1.4924475618069705e+11 +3.9083850010710518e+18 
+8.0000000000000000e+00 +4.9611800573093774e+00 +1.6235819020156085e+05 -1.6888707467330981e+11 +4.0019021012308157e+18 
+8.0999999999999996e+00 +4.9611191777042016e+00 +1.6384892390012616e+05 -1.8878891091221146e+11 +4.0956274443230126e+18 
+8.2000000000000011e+00 +4.9610568322635205e+00 +1.6536838029591303e+05 -2.0893186911424246e+11 +4.1894873402566144e+18 
+8.3000000000000007e+00 +4.9609929889858915e+00 +1.6691664643446327e+05 -2.2930765918512564e+11 +4.2835135520605363e+18 
+8.4000000000000004e+00 +4.9609276158701698e+00 +1.6849380932913165e+05 -2.4990799033564301e+11 +4.3777378387502300e+18 
+8.5000000000000000e+00 +4.9608606809150420e+00 +1.7009995601535653e+05 -2.7072457229404605e+11 +4.4721919624784660e+18 
+8.5999999999999996e+00 +4.9607921521191765e+00 +1.7173517352751718e+05 -2.9174911473958136e+11 +4.5669076850208589e+18 
+8.7000000000000011e+00 +4.9607219974811265e+00 +1.7339954891787836e+05 -3.1297332778724567e+11 +4.6619167708279071e+18 
+8.8000000000000007e+00 +4.9606501849999010e+00 +1.7509316918037957e+05 -3.3438892018960510e+11 +4.7572509761383496e+18 
+8.9000000000000004e+00 +4.9605766826741142e+00 +1.7681612135824328e+05 -3.5598760185743732e+11 +4.8529420642170337e+18 
+9.0000000000000000e+00 +4.9605014585023692e+00 +1.7856849249579880e+05 -3.7776108269615155e+11 +4.9490217981568041e+18 
+9.0999999999999996e+00 +4.9604244762092655e+00 +1.8035091816452504e+05 -3.9971666099925427e+11 +5.0456013073244856e+18 
+9.2000000000000011e+00 +4.9603456824220276e+00 +1.8216622823322559e+05 -4.2192399301266821e+11 +5.1431092124700201e+18 
+9.3000000000000007e+00 +4.9602650194938054e+00 +1.8401780110186440e+05 -4.4446832340162329e+11 +5.2420535005797356e+18 
+9.4000000000000004e+00 +4.9601824297772561e+00 +1.8590901523253878e+05 -4.6743489828072437e+11 +5.3429421673723126e+18 
+9.5000000000000000e+00 +4.9600978556259170e+00 +1.8784324898397143e+05 -4.9090896141197723e+11 +5.4462831945610383e+18 
+9.6000000000000014e+00 +4.9600112393922924e+00 +1.8982388083652328e+05 -5.1497575932142297e+11 +5.5525845803026483e+18 
+9.7000000000000011e+00 +4.9599225234298254e+00 +1.9185428915584777e+05 -5.3972053590003375e+11 +5.6623543069919754e+18 
+9.8000000000000007e+00 +4.9598316500913935e+00 +1.9393785238128802e+05 -5.6522853676648401e+11 +5.7761003674618593e+18 
+9.9000000000000004e+00 +4.9597385617298562e+00 +1.9607794894958401e+05 -5.9158500745263623e+11 +5.8943307539595192e+18 
+1.0000000000000000e+01 +4.9596432006984967e+00 +1.9827795724662652e+05 -6.1887519229971277e+11 +6.0175534515002204e+18 
+1.0100000000000001e+01 +4.9595455088984828e+00 +2.0054084720971162e+05 -6.4716951228402930e+11 +6.1461736340848384e+18 
+1.0200000000000001e+01 +4.9594454264245735e+00 +2.0286795472434445e+05 -6.7647908879913257e+11 +6.2801851941384540e+18 
+1.0300000000000001e+01 +4.9593428929193202e+00 +2.0526020723826226e+05 -7.0680022008345032e+11 +6.4194792141624525e+18 
+1.0400000000000000e+01 +4.9592378480258343e+00 +2.0771853212781140e+05 -7.3812920271264368e+11 +6.5639467666416527e+18 
+1.0500000000000000e+01 +4.9591302313868217e+00 +2.1024385682259352e+05 -7.7046233452141077e+11 +6.7134789317046733e+18 
+1.0600000000000001e+01 +4.9590199826452306e+00 +2.1283710871648428e+05 -8.0379591246049194e+11 +6.8679667839860951e+18 
+1.0700000000000001e+01 +4.9589070414438154e+00 +2.1549921523377061e+05 -8.3812623424601233e+11 +7.0273014029172511e+18 
+1.0800000000000001e+01 +4.9587913474254908e+00 +2.1823110377821318e+05 -8.7344959711854834e+11 +7.1913738650748672e+18 
+1.0900000000000000e+01 +4.9586728402332652e+00 +2.2103370173838554e+05 -9.0976229792937341e+11 +7.3600752445750415e+18 
+1.1000000000000000e+01 +4.9585514595096836e+00 +2.2390793656281609e+05 -9.4706063493141089e+11 +7.5332966239869696e+18 
+1.1100000000000001e+01 +4.9584271458111218e+00 +2.2685432855098505e+05 -9.8533155862415051e+11 +7.7108861598851287e+18 
+1.1200000000000001e+01 +4.9582998433468335e+00 +2.2987176971540894e+05 -1.0245246355988555e+12 +7.8925203472520315e+18 
+1.1300000000000001e+01 +4.9581694972398083e+00 +2.3295874493537674e+05 -1.0645800850790686e+12 +8.0778327574564516e+18 
+1.1400000000000000e+01 +4.9580360526123339e+00 +2.3611373917393255e+05 -1.1054381282066934e+12 +8.2664569733055037e+18 
+1.1500000000000000e+01 +4.9578994545874693e+00 +2.3933523729787141e+05 -1.1470389838854856e+12 +8.4580265641494159e+18 
+1.1600000000000001e+01 +4.9577596482877446e+00 +2.4262172424445607e+05 -1.1893228726790415e+12 +8.6521751093772401e+18 
+1.1700000000000001e+01 +4.9576165788357383e+00 +2.4597168493732228e+05 -1.2322300147939470e+12 +8.8485361861224827e+18 
+1.1800000000000001e+01 +4.9574701913544175e+00 +2.4938360426387843e+05 -1.2757006296873447e+12 +9.0467433672892774e+18 
+1.1900000000000000e+01 +4.9573204309662158e+00 +2.5285596716110941e+05 -1.3196749378214045e+12 +9.2464302313678746e+18 
+1.2000000000000000e+01 +4.9571672427940241e+00 +2.5638725852436360e+05 -1.3640931588209666e+12 +9.4472303522152346e+18 
+1.2100000000000001e+01 +4.9570105630869064e+00 +2.5997712566712440e+05 -1.4089258521772402e+12 +9.6489542334629212e+18 
+1.2200000000000001e+01 +4.9568502925999374e+00 +2.6362986545102560e+05 -1.4542649342211240e+12 +9.8521200828098806e+18 
+1.2300000000000001e+01 +4.9566863232144271e+00 +2.6735093715213978e+05 -1.5002326610987681e+12 +1.0057423037527108e+19 
+1.2400000000000000e+01 +4.9565185468119486e+00 +2.7114580002245255e+05 -1.5469512884660520e+12 +1.0265558232149967e+19 
+1.2500000000000000e+01 +4.9563468552737149e+00 +2.7501991334509733e+05 -1.5945430725735488e+12 +1.0477220804369211e+19 
+1.2600000000000001e+01 +4.9561711404815032e+00 +2.7897873634540517e+05 -1.6431302684583003e+12 +1.0693105885019249e+19 
+1.2700000000000001e+01 +4.9559912943165454e+00 +2.8302772830991837e+05 -1.6928351325048342e+12 +1.0913908612773794e+19 
+1.2800000000000001e+01 +4.9558072086602438e+00 +2.8717234850779560e+05 -1.7437799207307307e+12 +1.1140324124224682e+19 
+1.2900000000000000e+01 +4.9556187753940995e+00 +2.9141805619235220e+05 -1.7960868887576384e+12 +1.1373047553501628e+19 
+1.3000000000000000e+01 +4.9554258863995013e+00 +2.9577031063167372e+05 -1.8498782925537986e+12 +1.1612774036817271e+19 
+1.3100000000000001e+01 +4.9552284336155044e+00 +3.0023368815363775e+05 -1.9052513038157637e+12 +1.1860055523358132e+19 
+1.3200000000000001e+01 +4.9550263092108828e+00 +3.0480923341549595e+05 -1.9622027589784373e+12 +1.2114871224243659e+19 
+1.3300000000000001e+01 +4.9548194054119401e+00 +3.0949710815057956e+05 -2.0207044105738035e+12 +1.2377057165750196e+19 
+1.3400000000000000e+01 +4.9546076144451678e+00 +3.1429747407005948e+05 -2.0807280106377849e+12 +1.2646449371234537e+19 
+1.3500000000000000e+01 +4.9543908285369254e+00 +3.1921049289724743e+05 -2.1422453114331672e+12 +1.2922883865219670e+19 
+1.3600000000000001e+01 +4.9541689399132425e+00 +3.2423632640035840e+05 -2.2052280663037793e+12 +1.3206196678869985e+19 
+1.3700000000000001e+01 +4.9539418408010176e+00 +3.2937513624079310e+05 -2.2696480261481616e+12 +1.3496223828762556e+19 
+1.3800000000000001e+01 +4.9537094234260932e+00 +3.3462708420354681e+05 -2.3354769446297051e+12 +1.3792801347744084e+19 
+1.3900000000000000e+01 +4.9534715800150293e+00 +3.3999233199252508e+05 -2.4026865736327979e+12 +1.4095765258321525e+19 
+1.4000000000000000e+01 +4.9532282027943637e+00 +3.4547104131165426e+05 -2.4712486649912021e+12 +1.4404951582500362e+19 
+1.4100000000000001e+01 +4.9529791792768352e+00 +3.5106372748967219e+05 -2.5411437945738550e+12 +1.4720233310654743e+19 
+1.4200000000000001e+01 +4.9527243781221406e+00 +3.5677232010668493e+05 -2.6123878286891309e+12 +1.5041631272336826e+19 
+1.4300000000000001e+01 +4.9524636632767089e+00 +3.6259910229779041e+05 -2.6850054560089512e+12 +1.5369203255231195e+19 
+1.4400000000000000e+01 +4.9521968986865508e+00 +3.6854635725058737e+05 -2.7590213664274302e+12 +1.5703007054374916e+19 
+1.4500000000000000e+01 +4.9519239482982194e+00 +3.7461636808711238e+05 -2.8344602483350688e+12 +1.6043100455825476e+19 
+1.4600000000000001e+01 +4.9516446760581330e+00 +3.8081141794839752e+05 -2.9113467905889370e+12 +1.6389541248543582e+19 
+1.4700000000000001e+01 +4.9513589459121876e+00 +3.8713379003548133e+05 -2.9897056833649526e+12 +1.6742387229139198e+19 
+1.4800000000000001e+01 +4.9510666218070583e+00 +3.9358576745653059e+05 -3.0695616147707905e+12 +1.7101696182122863e+19 
+1.4900000000000000e+01 +4.9507675676890308e+00 +4.0016963336479169e+05 -3.1509392738877178e+12 +1.7467525897580308e+19 
+1.5000000000000000e+01 +4.9504616475040111e+00 +4.0688767096629174e+05 -3.2338633510771621e+12 +1.7839934173489211e+19 
+1.5100000000000001e+01 +4.9501487163910607e+00 +4.1374267289496766e+05 -3.3183714453152168e+12 +1.8219075131262429e+19 
+1.5200000000000001e+01 +4.9498285942585429e+00 +4.2073946993660968e+05 -3.4045528003856172e+12 +1.8605488248638161e+19 
+1.5300000000000001e+01 +4.9495010922074316e+00 +4.2788340238582308e+05 -3.4925095706773301e+12 +1.8999809339136627e+19 
+1.5400000000000000e+01 +4.9491660213387751e+00 +4.3517981052436843e+05 -3.5823439102328105e+12 +1.9402674214016770e+19 
+1.5500000000000000e+01 +4.9488231927533031e+00 +4.4263403466988180e+05 -3.6741579739108599e+12 +1.9814718689412719e+19 
+1.5600000000000001e+01 +4.9484724175518169e+00 +4.5025141513650730e+05 -3.7680539165242944e+12 +2.0236578581280817e+19 
+1.5700000000000001e+01 +4.9481135068354956e+00 +4.5803729218929104e+05 -3.8641338917270347e+12 +2.0668889698546344e+19 
+1.5800000000000001e+01 +4.9477462717051273e+00 +4.6599700614136952e+05 -3.9625000542931938e+12 +2.1112287856894521e+19 
+1.5900000000000000e+01 +4.9473705232617187e+00 +4.7413589727811178e+05 -4.0632545583471685e+12 +2.1567408868080935e+19 
+1.6000000000000000e+01 +4.9469860726062027e+00 +4.8245930589811434e+05 -4.1664995583506890e+12 +2.2034888545991078e+19 
+1.6100000000000001e+01 +4.9465927286163094e+00 +4.9097174561273359e+05 -4.2723111421464043e+12 +2.2515169515666629e+19 
+1.6199999999999999e+01 +4.9461902912786995e+00 +4.9967442310797091e+05 -4.3806611274162300e+12 +2.3007921626032480e+19 
+1.6300000000000001e+01 +4.9457785583564826e+00 +5.0856771842372656e+05 -4.4914952661476523e+12 +2.3512621542636454e+19 
+1.6400000000000002e+01 +4.9453573276131708e+00 +5.1765201155344938e+05 -4.6047593092850039e+12 +2.4028745924862874e+19 
+1.6500000000000000e+01 +4.9449263968122024e+00 +5.2692768250060803e+05 -4.7203990080230283e+12 +2.4555771433672561e+19 
+1.6600000000000001e+01 +4.9444855637167171e+00 +5.3639511130520690e+05 -4.8383601143848486e+12 +2.5093174734930235e+19 
+1.6699999999999999e+01 +4.9440346260903532e+00 +5.4605467794613854e+05 -4.9585883789832412e+12 +2.5640432486041260e+19 
+1.6800000000000001e+01 +4.9435733816963809e+00 +5.5590676244457276e+05 -5.0810295534058486e+12 +2.6197021350286463e+19 
+1.6900000000000002e+01 +4.9431016282979696e+00 +5.6595174483735603e+05 -5.2056293895953633e+12 +2.6762417993010844e+19 
+1.7000000000000000e+01 +4.9426191636586436e+00 +5.7619000511672511e+05 -5.3323336384808057e+12 +2.7336099073558114e+19 
+1.7100000000000001e+01 +4.9421257746537055e+00 +5.8662271314484964e+05 -5.4611118348989463e+12 +2.7917721298533343e+19 
+1.7199999999999999e+01 +4.9416212046037433e+00 +5.9725419847247784e+05 -5.5920286539938896e+12 +2.8507661591136641e+19 
+1.7300000000000001e+01 +4.9411051859411748e+00 +6.0808958051832742e+05 -5.7251725548126826e+12 +2.9106476921929740e+19 
+1.7400000000000002e+01 +4.9405774510988669e+00 +6.1913397864285135e+05 -5.8606319950413857e+12 +2.9714724253271417e+19 
+1.7500000000000000e+01 +4.9400377325092792e+00 +6.3039251225917449e+05 -5.9984954336060332e+12 +3.0332960555042812e+19 
+1.7600000000000001e+01 +4.9394857626047664e+00 +6.4187030078711128e+05 -6.1388513295142881e+12 +3.0961742797350969e+19 
+1.7699999999999999e+01 +4.9389212738180088e+00 +6.5357246361345449e+05 -6.2817881410865234e+12 +3.1601627946443772e+19 
+1.7800000000000001e+01 +4.9383439985814954e+00 +6.6550412014471390e+05 -6.4273943270661582e+12 +3.2253172970999685e+19 
+1.7900000000000002e+01 +4.9377536693280168e+00 +6.7767038975192735e+05 -6.5757583453941201e+12 +3.2916934834942308e+19 
+1.8000000000000000e+01 +4.9371500184895778e+00 +6.9007639189930074e+05 -6.7269686561094600e+12 +3.3593470514581684e+19 
+1.8100000000000001e+01 +4.9365327701451864e+00 +7.0272706565758551e+05 -6.8811065810120742e+12 +3.4283281087668572e+19 
+1.8199999999999999e+01 +4.9359016149557622e+00 +7.1562662923086889e+05 -7.0382249047030771e+12 +3.4986644130135511e+19 
+1.8300000000000001e+01 +4.9352562352291773e+00 +7.2877912044139369e+05 -7.1983692738616211e+12 +3.5703781321422938e+19 
+1.8400000000000002e+01 +4.9345963132728148e+00 +7.4218857716439979e+05 -7.3615853362932119e+12 +3.6434914347370766e+19 
+1.8500000000000000e+01 +4.9339215313941276e+00 +7.5585903726737236e+05 -7.5279187396629287e+12 +3.7180264893137363e+19 
+1.8600000000000001e+01 +4.9332315719002215e+00 +7.6979453865903092e+05 -7.6974151325447861e+12 +3.7940054649158607e+19 
+1.8699999999999999e+01 +4.9325261170989627e+00 +7.8399911915974610e+05 -7.8701201615448252e+12 +3.8714505294328054e+19 
+1.8800000000000001e+01 +4.9318048492972508e+00 +7.9847681670193374e+05 -8.0460794757745596e+12 +3.9503838522281034e+19 
+1.8900000000000002e+01 +4.9310674508031731e+00 +8.1323166907938593e+05 -8.2253387212282705e+12 +4.0308276008247288e+19 
+1.9000000000000000e+01 +4.9303136039234969e+00 +8.2826771423763095e+05 -8.4079435472957012e+12 +4.1128039447444873e+19 
+1.9100000000000001e+01 +4.9295429808524656e+00 +8.4358883963897720e+05 -8.5939349021966211e+12 +4.1963310100876632e+19 
+1.9200000000000003e+01 +4.9287552133299837e+00 +8.5919833127420628e+05 -8.7833349395477803e+12 +4.2814107551106482e+19 
+1.9300000000000001e+01 +4.9279499229819228e+00 +8.7509932482216635e+05 -8.9761611156102227e+12 +4.3680410968882643e+19 
+1.9400000000000002e+01 +4.9271267314345852e+00 +8.9129495591537270e+05 -9.1724308856378594e+12 +4.4562199519109120e+19 
+1.9500000000000000e+01 +4.9262852603144331e+00 +9.0778836016404466e+05 -9.3721617043521113e+12 +4.5459452363448639e+19 
+1.9600000000000001e+01 +4.9254251312474571e+00 +9.2458267322868656e+05 -9.5753710275443105e+12 +4.6372148669669220e+19 
+1.9700000000000003e+01 +4.9245459658599424e+00 +9.4168103074625251e+05 -9.7820763106033145e+12 +4.7300267603598729e+19 
+1.9800000000000001e+01 +4.9236473857782599e+00 +9.5908656833319308e+05 -9.9922950083439785e+12 +4.8243788327298048e+19 
+1.9900000000000002e+01 +4.9227290126282917e+00 +9.7680242167104268e+05 -1.0206044577120826e+13 +4.9202690012160098e+19 
+2.0000000000000000e+01 +4.9217904680365328e+00 +9.9483172636721621e+05 -1.0423342471601645e+13 +5.0176951819571102e+19 
+2.0100000000000001e+01 +4.9208313588884671e+00 +1.0131778670448884e+06 -1.0644210800976615e+13 +5.1166598337891262e+19 
+2.0200000000000003e+01 +4.9198512331064599e+00 +1.0318452242986445e+06 -1.0868690290673582e+13 +5.2171835853271441e+19 
+2.0300000000000001e+01 +4.9188496238725135e+00 +1.0508384276590506e+06 -1.1096826318792105e+13 +5.3192916067713843e+19 
+2.0400000000000002e+01 +4.9178260643680440e+00 +1.0701621067326399e+06 -1.1328664265237383e+13 +5.4230090694227616e+19 
+2.0500000000000000e+01 +4.9167800877750070e+00 +1.0898208910581097e+06 -1.1564249508323445e+13 +5.5283611436195766e+19 
+2.0600000000000001e+01 +4.9157112272751471e+00 +1.1098194101995048e+06 -1.1803627426960352e+13 +5.6353730000621937e+19 
+2.0700000000000003e+01 +4.9146190160501471e+00 +1.1301622937295700e+06 -1.2046843400249316e+13 +5.7440698095604113e+19 
+2.0800000000000001e+01 +4.9135029872819489e+00 +1.1508541711929734e+06 -1.2293942806690367e+13 +5.8544767425806483e+19 
