# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+1.4000000000000001e+00 +2.4880571455307418e-01 +5.9600852046228492e+03 +1.9221719785072662e+10 +7.3884420562288464e+16 
+1.5000000000000000e+00 +2.4880538664994778e-01 +5.9682088788853362e+03 +1.9108770716321297e+10 +7.4429269734588208e+16 
+1.6000000000000001e+00 +2.4880503532169840e-01 +5.9768957961344495e+03 +1.8988208182034187e+10 +7.5026637324778608e+16 
+1.7000000000000002e+00 +2.4880466004152038e-01 +5.9861837081145195e+03 +1.8858845759500404e+10 +7.5684563389993072e+16 
+1.8000000000000000e+00 +2.4880426028258654e-01 +5.9961103689489073e+03 +1.8719496974007790e+10 +7.6411088289149696e+16 
+1.9000000000000001e+00 +2.4880383551808441e-01 +6.0067135311096699e+03 +1.8568975387378174e+10 +7.7214252167589472e+16 
+2.0000000000000000e+00 +2.4880338522121687e-01 +6.0180309452294805e+03 +1.8406094603089890e+10 +7.8102094923968496e+16 
+2.1000000000000001e+00 +2.4880290896721091e-01 +6.0300868330718949e+03 +1.8230169891783070e+10 +7.9078314681879472e+16 
+2.2000000000000002e+00 +2.4880240673957232e-01 +6.0428512784983232e+03 +1.8042523707025124e+10 +8.0129239398008128e+16 
+2.3000000000000003e+00 +2.4880187862383132e-01 +6.0562808365817809e+03 +1.7844980166425644e+10 +8.1236855276887632e+16 
+2.4000000000000004e+00 +2.4880132470556271e-01 +6.0703320570643418e+03 +1.7639363508636925e+10 +8.2383147804919984e+16 
+2.5000000000000000e+00 +2.4880074507030148e-01 +6.0849614942772587e+03 +1.7427497870581551e+10 +8.3550103062756416e+16 
+2.6000000000000001e+00 +2.4880013980360957e-01 +6.1001256995850872e+03 +1.7211207452164997e+10 +8.4719706774631616e+16 
+2.7000000000000002e+00 +2.4879950899104231e-01 +6.1157812247063075e+03 +1.6992316451179325e+10 +8.5873944654813360e+16 
+2.8000000000000003e+00 +2.4879885271813595e-01 +6.1318846242263717e+03 +1.6772648994042265e+10 +8.6994802863520784e+16 
+2.9000000000000004e+00 +2.4879817107046232e-01 +6.1483924481595550e+03 +1.6554029314315178e+10 +8.8064266913431216e+16 
+3.0000000000000000e+00 +2.4879746413355078e-01 +6.1652612515632172e+03 +1.6338281530865952e+10 +8.9064322998522832e+16 
+3.1000000000000001e+00 +2.4879673183856640e-01 +6.1824647767572660e+03 +1.6126579252937120e+10 +8.9983247866820320e+16 
+3.2000000000000002e+00 +2.4879597349903482e-01 +6.2000455376055697e+03 +1.5917493533850929e+10 +9.0834483572269104e+16 
+3.3000000000000003e+00 +2.4879518827406832e-01 +6.2180632406862123e+03 +1.5708944796009966e+10 +9.1637763434423696e+16 
+3.4000000000000004e+00 +2.4879437532280749e-01 +6.2365775895619299e+03 +1.5498853528246485e+10 +9.2412820384868784e+16 
+3.5000000000000000e+00 +2.4879353380435795e-01 +6.2556482918837364e+03 +1.5285140125959387e+10 +9.3179387912922144e+16 
+3.6000000000000001e+00 +2.4879266287786161e-01 +6.2753350506915876e+03 +1.5065725092923429e+10 +9.3957198851010128e+16 
+3.7000000000000002e+00 +2.4879176170242370e-01 +6.2956975739885256e+03 +1.4838528814566536e+10 +9.4765986753449520e+16 
+3.8000000000000003e+00 +2.4879082943718228e-01 +6.3167955652999317e+03 +1.4601471782977306e+10 +9.5625484524463344e+16 
+3.9000000000000004e+00 +2.4878986524124597e-01 +6.3386887319662237e+03 +1.4352474400448616e+10 +9.6555425613079280e+16 
+4.0000000000000000e+00 +2.4878886827375285e-01 +6.3614367775823366e+03 +1.4089457157377396e+10 +9.7575542933283024e+16 
+4.1000000000000005e+00 +2.4878783774052576e-01 +6.3850924236801256e+03 +1.3810669201886671e+10 +9.8702062327741872e+16 
+4.2000000000000002e+00 +2.4878677303424904e-01 +6.4096804467018628e+03 +1.3515674718660089e+10 +9.9937178861126768e+16 
+4.2999999999999998e+00 +2.4878567359431136e-01 +6.4352186387354095e+03 +1.3204366602028267e+10 +1.0127958021789011e+17 
+4.4000000000000004e+00 +2.4878453886009963e-01 +6.4617247919756755e+03 +1.2876637745501835e+10 +1.0272795408157381e+17 
+4.5000000000000000e+00 +2.4878336827099878e-01 +6.4892166987322726e+03 +1.2532381040425747e+10 +1.0428098814746006e+17 
+4.6000000000000005e+00 +2.4878216126640176e-01 +6.5177121505132809e+03 +1.2171489395669308e+10 +1.0593737000852358e+17 
+4.7000000000000002e+00 +2.4878091728570079e-01 +6.5472289387419432e+03 +1.1793855723044270e+10 +1.0769578723746347e+17 
+4.8000000000000007e+00 +2.4877963576827053e-01 +6.5777848571375698e+03 +1.1399372879951265e+10 +1.0955492773788586e+17 
+4.9000000000000004e+00 +2.4877831615351403e-01 +6.6093976959588344e+03 +1.0987933804166119e+10 +1.1151347892904691e+17 
+5.0000000000000000e+00 +2.4877695788080731e-01 +6.6420852485046762e+03 +1.0559431365567976e+10 +1.1357012863055232e+17 
+5.1000000000000005e+00 +2.4877556038492737e-01 +6.6758524856275408e+03 +1.0114166994258774e+10 +1.1572053919516168e+17 
+5.2000000000000002e+00 +2.4877412308217317e-01 +6.7106530972667588e+03 +9.6540761699840622e+09 +1.1794827221223915e+17 
+5.3000000000000007e+00 +2.4877264538419178e-01 +6.7464279567809954e+03 +9.1815028029423676e+09 +1.2023386456415301e+17 
+5.4000000000000004e+00 +2.4877112670268089e-01 +6.7831179316828002e+03 +8.6987909352824745e+09 +1.2255785235188720e+17 
+5.5000000000000000e+00 +2.4876956644928380e-01 +6.8206638959173606e+03 +8.2082844627803431e+09 +1.2490077254702059e+17 
+5.6000000000000005e+00 +2.4876796403569301e-01 +6.8590067176323973e+03 +7.7123274128809500e+09 +1.2724316133899208e+17 
+5.7000000000000002e+00 +2.4876631887357400e-01 +6.8980872679142494e+03 +7.2132637484507790e+09 +1.2956555529392256e+17 
+5.8000000000000007e+00 +2.4876463037458862e-01 +6.9378464186702968e+03 +6.7134374104971905e+09 +1.3184849111756446e+17 
+5.9000000000000004e+00 +2.4876289795042059e-01 +6.9782250389395967e+03 +6.2151924067913857e+09 +1.3407250511531987e+17 
+6.0000000000000000e+00 +2.4876112101273076e-01 +7.0191640005531290e+03 +5.7208726828093414e+09 +1.3621813395635270e+17 
+6.1000000000000005e+00 +2.4875929877445663e-01 +7.0606440909581297e+03 +5.2315470417288094e+09 +1.3827588446736610e+17 
+6.2000000000000002e+00 +2.4875742965352771e-01 +7.1028057728320246e+03 +4.7431834488665628e+09 +1.4027614561343362e+17 
+6.3000000000000007e+00 +2.4875551186914047e-01 +7.1458294256325435e+03 +4.2504747012235293e+09 +1.4225927666845653e+17 
+6.4000000000000004e+00 +2.4875354364051638e-01 +7.1898954259789107e+03 +3.7481136603185287e+09 +1.4426563652237651e+17 
+6.5000000000000000e+00 +2.4875152318683216e-01 +7.2351841556088339e+03 +3.2307930726641889e+09 +1.4633558474481843e+17 
+6.6000000000000005e+00 +2.4874944872729493e-01 +7.2818759927701058e+03 +2.6932057634861646e+09 +1.4850948043828986e+17 
+6.7000000000000002e+00 +2.4874731848110321e-01 +7.3301513165962069e+03 +2.1300445381939743e+09 +1.5082768282368890e+17 
+6.8000000000000007e+00 +2.4874513066745385e-01 +7.3801905066796808e+03 +1.5360021902307699e+09 +1.5333055119706470e+17 
+6.9000000000000004e+00 +2.4874288350554427e-01 +7.4321739420847407e+03 +9.0577152901320684e+08 +1.5605844474668669e+17 
+7.0000000000000000e+00 +2.4874057521457585e-01 +7.4862820019811006e+03 +2.3404535611420351e+08 +1.5905172272554122e+17 
+7.1000000000000005e+00 +2.4873820415557973e-01 +7.5426506086364070e+03 -4.8302508335271418e+08 +1.6233897880890342e+17 
+7.2000000000000002e+00 +2.4873576925693577e-01 +7.6012378544816975e+03 -1.2434547311384592e+09 +1.6590174416984851e+17 
+7.3000000000000007e+00 +2.4873326958884329e-01 +7.6619573770673242e+03 -2.0438001394243071e+09 +1.6970978475174269e+17 
+7.4000000000000004e+00 +2.4873070422152999e-01 +7.7247228101282217e+03 -2.8806177691080618e+09 +1.7373286593958886e+17 
+7.5000000000000000e+00 +2.4872807222520238e-01 +7.7894477902246290e+03 -3.7504641482339506e+09 +1.7794075352776656e+17 
+7.6000000000000005e+00 +2.4872537267006459e-01 +7.8560459539443646e+03 -4.6498958034469652e+09 +1.8230321329562022e+17 
+7.7000000000000002e+00 +2.4872260462633408e-01 +7.9244309365753143e+03 -5.5754692336390810e+09 +1.8679001086276938e+17 
+7.8000000000000007e+00 +2.4871976716420929e-01 +7.9945163754205387e+03 -6.5237409820890217e+09 +1.9137091210877926e+17 
+7.9000000000000004e+00 +2.4871685935392437e-01 +8.0662159036553448e+03 -7.4912674994395399e+09 +1.9601568236666739e+17 
+8.0000000000000000e+00 +2.4871388026567548e-01 +8.1394431588897323e+03 -8.4746053352084360e+09 +2.0069408754959222e+17 
+8.0999999999999996e+00 +2.4871082886542725e-01 +8.2141267701513862e+03 -9.4708224555542450e+09 +2.0538127888578106e+17 
+8.2000000000000011e+00 +2.4870770370212161e-01 +8.2902553426508239e+03 -1.0479032719625149e+10 +2.1007395016515968e+17 
+8.3000000000000007e+00 +2.4870450322048498e-01 +8.3678324709285898e+03 -1.1498861351518654e+10 +2.1477418016895869e+17 
+8.4000000000000004e+00 +2.4870122586521140e-01 +8.4468617534057503e+03 -1.2529933665217194e+10 +2.1948404821968307e+17 
+8.5000000000000000e+00 +2.4869787008100200e-01 +8.5273467877031126e+03 -1.3571874956905519e+10 +2.2420563353526880e+17 
+8.5999999999999996e+00 +2.4869443431257232e-01 +8.6092911696724659e+03 -1.4624310480500486e+10 +2.2894101507393869e+17 
+8.7000000000000011e+00 +2.4869091700462070e-01 +8.6926984972391547e+03 -1.5686865539213179e+10 +2.3369227209628474e+17 
+8.8000000000000007e+00 +2.4868731660184712e-01 +8.7775723681580293e+03 -1.6759165431592190e+10 +2.3846148383121648e+17 
+8.9000000000000004e+00 +2.4868363154896991e-01 +8.8639163778822622e+03 -1.7840835403094482e+10 +2.4325072919023914e+17 
+9.0000000000000000e+00 +2.4867986029069131e-01 +8.9517341239711604e+03 -1.8931500748155251e+10 +2.4806208737864886e+17 
+9.0999999999999996e+00 +2.4867600104255597e-01 +9.0410571984862454e+03 -2.0031558004531322e+10 +2.5290145314339171e+17 
+9.2000000000000011e+00 +2.4867205110356538e-01 +9.1320291619351810e+03 -2.1144488467253357e+10 +2.5778998211248003e+17 
+9.3000000000000007e+00 +2.4866800754356067e-01 +9.2248215698904933e+03 -2.2274544688828575e+10 +2.6275264554361162e+17 
+9.4000000000000004e+00 +2.4866386743236779e-01 +9.3196059795860529e+03 -2.3425979257681168e+10 +2.6781441490058954e+17 
+9.5000000000000000e+00 +2.4865962783985371e-01 +9.4165539435459905e+03 -2.4603044658174152e+10 +2.7300026104118250e+17 
+9.6000000000000014e+00 +2.4865528583585295e-01 +9.5158370179639423e+03 -2.5809993454278297e+10 +2.7833515528074739e+17 
+9.7000000000000011e+00 +2.4865083849020306e-01 +9.6176267587527382e+03 -2.7051078206093102e+10 +2.8384406892221840e+17 
+9.8000000000000007e+00 +2.4864628287274695e-01 +9.7220947213816689e+03 -2.8330551464248226e+10 +2.8955197321289670e+17 
+9.9000000000000004e+00 +2.4864161605332821e-01 +9.8294124608504953e+03 -2.9652665765692371e+10 +2.9548383930944307e+17 
+1.0000000000000000e+01 +2.4863683510179155e-01 +9.9397515323419593e+03 -3.1021673654433125e+10 +3.0166463842006995e+17 
+1.0100000000000001e+01 +2.4863193708436993e-01 +1.0053261357986310e+04 -3.2441071442609673e+10 +3.0811425087353197e+17 
+1.0200000000000001e+01 +2.4862691905292195e-01 +1.0170002818132572e+04 -3.3911330290492016e+10 +3.1483219212739622e+17 
+1.0300000000000001e+01 +2.4862177805568297e-01 +1.0290014662226286e+04 -3.5432165182371849e+10 +3.2181288711488902e+17 
+1.0400000000000000e+01 +2.4861651114088104e-01 +1.0413335639874660e+04 -3.7003291099945564e+10 +3.2905076073331795e+17 
+1.0500000000000000e+01 +2.4861111535678793e-01 +1.0540004495796526e+04 -3.8624422917179115e+10 +3.3654023725167130e+17 
+1.0600000000000001e+01 +2.4860558775162922e-01 +1.0670059980060347e+04 -4.0295275627179886e+10 +3.4427574163783066e+17 
+1.0700000000000001e+01 +2.4859992537365644e-01 +1.0803540839937967e+04 -4.2015564162772530e+10 +3.5225169851234522e+17 
+1.0800000000000001e+01 +2.4859412527110014e-01 +1.0940485825033375e+04 -4.3785003508505661e+10 +3.6046253279984755e+17 
+1.0900000000000000e+01 +2.4858818449221354e-01 +1.1080933682060264e+04 -4.5603308581401283e+10 +3.6890266901675910e+17 
+1.1000000000000000e+01 +2.4858210008522888e-01 +1.1224923160455040e+04 -4.7470194361983498e+10 +3.7756653206262707e+17 
+1.1100000000000001e+01 +2.4857586911446994e-01 +1.1372476254845244e+04 -4.9384969229361732e+10 +3.8644661306026234e+17 
+1.1200000000000001e+01 +2.4856948870846482e-01 +1.1523547960231115e+04 -5.1345315606175499e+10 +3.9552767070958022e+17 
+1.1300000000000001e+01 +2.4856295601184139e-01 +1.1678076515921197e+04 -5.3348509292991669e+10 +4.0479252980845536e+17 
+1.1400000000000000e+01 +2.4855626816918489e-01 +1.1836000166305761e+04 -5.5391826206575211e+10 +4.1422401584766298e+17 
+1.1500000000000000e+01 +2.4854942232513072e-01 +1.1997257149511408e+04 -5.7472542119292343e+10 +4.2380495345429856e+17 
+1.1600000000000001e+01 +2.4854241562427354e-01 +1.2161785709135529e+04 -5.9587932932358521e+10 +4.3351816803449933e+17 
+1.1700000000000001e+01 +2.4853524521122439e-01 +1.2329524086153782e+04 -6.1735274482052864e+10 +4.4334648459192019e+17 
+1.1800000000000001e+01 +2.4852790823059603e-01 +1.2500410521802252e+04 -6.3911842614187042e+10 +4.5327272819803443e+17 
+1.1900000000000000e+01 +2.4852040182699073e-01 +1.2674383258359710e+04 -6.6114913197302666e+10 +4.6327972405717357e+17 
+1.2000000000000000e+01 +2.4851272314504086e-01 +1.2851380534506514e+04 -6.8341762017417511e+10 +4.7335029688025286e+17 
+1.2100000000000001e+01 +2.4850486891756862e-01 +1.3031393683769407e+04 -7.0591077359297699e+10 +4.8347560980363078e+17 
+1.2200000000000001e+01 +2.4849683423041302e-01 +1.3214626387851515e+04 -7.2867196789903503e+10 +4.9368017542041843e+17 
+1.2300000000000001e+01 +2.4848861375764836e-01 +1.3401335417581549e+04 -7.5175870241296066e+10 +5.0399684394269786e+17 
+1.2400000000000000e+01 +2.4848020217334935e-01 +1.3591777543865912e+04 -7.7522847649732361e+10 +5.1445846561688141e+17 
+1.2500000000000000e+01 +2.4847159415157222e-01 +1.3786209539892800e+04 -7.9913879002937759e+10 +5.2509789099189664e+17 
+1.2600000000000001e+01 +2.4846278436640318e-01 +1.3984888175065635e+04 -8.2354714201269135e+10 +5.3594797009491712e+17 
+1.2700000000000001e+01 +2.4845376749190604e-01 +1.4188070221679201e+04 -8.4851103212398148e+10 +5.4704155335696134e+17 
+1.2800000000000001e+01 +2.4844453820214901e-01 +1.4396012451410312e+04 -8.7408795989677460e+10 +5.5841149112404058e+17 
+1.2900000000000000e+01 +2.4843509117121154e-01 +1.4608971634519596e+04 -9.0033542453245407e+10 +5.7009063354104269e+17 
+1.3000000000000000e+01 +2.4842542107316287e-01 +1.4827204542530322e+04 -9.2731092552172943e+10 +5.8211183092572454e+17 
+1.3100000000000001e+01 +2.4841552255604402e-01 +1.5050928991500938e+04 -9.5506060361122192e+10 +5.9450141534323584e+17 
+1.3200000000000001e+01 +2.4840539016381710e-01 +1.5280206970567751e+04 -9.8358516331598938e+10 +6.0725964507000870e+17 
+1.3300000000000001e+01 +2.4839501841443698e-01 +1.5515061510719139e+04 -1.0128739497697389e+11 +6.2038025974176538e+17 
+1.3400000000000000e+01 +2.4838440182582386e-01 +1.5755515647300743e+04 -1.0429163091259984e+11 +6.3385699961043699e+17 
+1.3500000000000000e+01 +2.4837353491593489e-01 +1.6001592411060343e+04 -1.0737015864749934e+11 +6.4768360429068749e+17 
+1.3600000000000001e+01 +2.4836241220270847e-01 +1.6253314835036075e+04 -1.1052191274235551e+11 +6.6185381370141952e+17 
+1.3700000000000001e+01 +2.4835102820407234e-01 +1.6510705953498342e+04 -1.1374582778661092e+11 +6.7636136793632794e+17 
+1.3800000000000001e+01 +2.4833937743797441e-01 +1.6773788798526719e+04 -1.1704083832081239e+11 +6.9120000679997427e+17 
+1.3900000000000000e+01 +2.4832745442235940e-01 +1.7042586402176337e+04 -1.2040587888250725e+11 +7.0636347007319142e+17 
+1.4000000000000000e+01 +2.4831525367515722e-01 +1.7317121798648324e+04 -1.2383988406039040e+11 +7.2184549784648563e+17 
+1.4100000000000001e+01 +2.4830276950076854e-01 +1.7597432188110412e+04 -1.2734214934429100e+11 +7.3764123746924198e+17 
+1.4200000000000001e+01 +2.4828999534934454e-01 +1.7883611450921100e+04 -1.3091341420329755e+11 +7.5375146756022579e+17 
+1.4300000000000001e+01 +2.4827692445747737e-01 +1.8175767637511788e+04 -1.3455477910566847e+11 +7.7017837459436301e+17 
+1.4400000000000000e+01 +2.4826355006178535e-01 +1.8474008794803198e+04 -1.3826734443571271e+11 +7.8692414453334118e+17 
+1.4500000000000000e+01 +2.4824986539885852e-01 +1.8778442973339937e+04 -1.4205221066294778e+11 +8.0399096385500006e+17 
+1.4600000000000001e+01 +2.4823586370531775e-01 +1.9089178219648718e+04 -1.4591047816275226e+11 +8.2138101846928781e+17 
+1.4700000000000001e+01 +2.4822153821775278e-01 +1.9406322584576192e+04 -1.4984324741312686e+11 +8.3909649490855091e+17 
+1.4800000000000001e+01 +2.4820688217276918e-01 +1.9729984116417410e+04 -1.5385161882938043e+11 +8.5713957931945075e+17 
+1.4900000000000000e+01 +2.4819188880698093e-01 +2.0060270862937487e+04 -1.5793669281793686e+11 +8.7551245780441050e+17 
+1.5000000000000000e+01 +2.4817655135697908e-01 +2.0397290874225426e+04 -1.6209956983497806e+11 +8.9421731675231936e+17 
+1.5100000000000001e+01 +2.4816086260971765e-01 +2.0741177823422258e+04 -1.6634199386555402e+11 +9.1326111276531558e+17 
+1.5200000000000001e+01 +2.4814481355352891e-01 +2.1092167882111684e+04 -1.7066828312828137e+11 +9.3266988391985075e+17 
+1.5300000000000001e+01 +2.4812839472708781e-01 +2.1450522847143227e+04 -1.7508339941924548e+11 +9.5247443878883200e+17 
+1.5400000000000000e+01 +2.4811159666907653e-01 +2.1816504514151267e+04 -1.7959230450350308e+11 +9.7270558574926451e+17 
+1.5500000000000000e+01 +2.4809440991816858e-01 +2.2190374680181645e+04 -1.8419996018244684e+11 +9.9339413340884275e+17 
+1.5600000000000001e+01 +2.4807682501303771e-01 +2.2572395142119702e+04 -1.8891132825155399e+11 +1.0145708903320028e+18 
+1.5700000000000001e+01 +2.4805883249237973e-01 +2.2962827694135445e+04 -1.9373137044444281e+11 +1.0362666647151149e+18 
+1.5800000000000001e+01 +2.4804042289484074e-01 +2.3361934136332009e+04 -1.9866504862937164e+11 +1.0585122655540722e+18 
+1.5900000000000000e+01 +2.4802158675912445e-01 +2.3769976262045919e+04 -2.0371732452222284e+11 +1.0813385009446245e+18 
+1.6000000000000000e+01 +2.4800231462390132e-01 +2.4187215868533749e+04 -2.0889315992655609e+11 +1.1047761794970482e+18 
+1.6100000000000001e+01 +2.4798259690101532e-01 +2.4613876356614350e+04 -2.1419628224618787e+11 +1.1288468767249615e+18 
+1.6199999999999999e+01 +2.4796242349504086e-01 +2.5050027536759968e+04 -2.1962548117520456e+11 +1.1535352350670986e+18 
+1.6300000000000001e+01 +2.4794178418367735e-01 +2.5495700829033380e+04 -2.2517831214552603e+11 +1.1788166646827697e+18 
+1.6400000000000002e+01 +2.4792066874467117e-01 +2.5950927647612883e+04 -2.3085233045323553e+11 +1.2046665749175117e+18 
+1.6500000000000000e+01 +2.4789906695573771e-01 +2.6415739410643037e+04 -2.3664509148699841e+11 +1.2310603756747973e+18 
+1.6600000000000001e+01 +2.4787696859461605e-01 +2.6890167533155989e+04 -2.4255415056226904e+11 +1.2579734764157489e+18 
+1.6699999999999999e+01 +2.4785436343903100e-01 +2.7374243432268602e+04 -2.4857706304474805e+11 +1.2853812869079501e+18 
+1.6800000000000001e+01 +2.4783124126670661e-01 +2.7867998524730054e+04 -2.5471138428830054e+11 +1.3132592168385482e+18 
+1.6900000000000002e+01 +2.4780759185537160e-01 +2.8371464227023800e+04 -2.6095466964305560e+11 +1.3415826758796022e+18 
+1.7000000000000000e+01 +2.4778340498276688e-01 +2.8884671954125417e+04 -2.6730447442488052e+11 +1.3703270734999657e+18 
+1.7100000000000001e+01 +2.4775866991402690e-01 +2.9407688720612532e+04 -2.7375946507918689e+11 +1.3994763854604513e+18 
+1.7199999999999999e+01 +2.4773337386407851e-01 +2.9940723913560007e+04 -2.8032275198864642e+11 +1.4290488492719657e+18 
+1.7300000000000001e+01 +2.4770750353527624e-01 +3.0484022515466968e+04 -2.8699855656956750e+11 +1.4590712681643717e+18 
+1.7400000000000002e+01 +2.4768104562995608e-01 +3.1037829511237116e+04 -2.9379110029557178e+11 +1.4895704457174180e+18 
+1.7500000000000000e+01 +2.4765398685046497e-01 +3.1602389884394932e+04 -3.0070460460765918e+11 +1.5205731853124685e+18 
+1.7600000000000001e+01 +2.4762631389915105e-01 +3.2177948618094590e+04 -3.0774329093614404e+11 +1.5521062902598346e+18 
+1.7699999999999999e+01 +2.4759801347836446e-01 +3.2764750695764418e+04 -3.1491138072323462e+11 +1.5841965639597865e+18 
+1.7800000000000001e+01 +2.4756907229045605e-01 +3.3363041100046168e+04 -3.2221309538601556e+11 +1.6168708096389578e+18 
+1.7900000000000002e+01 +2.4753947703776091e-01 +3.3973064816161626e+04 -3.2965265640694940e+11 +1.6501558309348872e+18 
+1.8000000000000000e+01 +2.4750921442262250e-01 +3.4595066827770068e+04 -3.3723428522763770e+11 +1.6840784312240909e+18 
+1.8100000000000001e+01 +2.4747827068958470e-01 +3.5229286868884934e+04 -3.4496191588377502e+11 +1.7186629842003679e+18 
+1.8199999999999999e+01 +2.4744663025185712e-01 +3.5875943688975836e+04 -3.5283833308476880e+11 +1.7539241465150881e+18 
+1.8300000000000001e+01 +2.4741427706484417e-01 +3.6535250788081859e+04 -3.6086603413518250e+11 +1.7898741451303805e+18 
+1.8400000000000002e+01 +2.4738119508394837e-01 +3.7207421666611503e+04 -3.6904751634963873e+11 +1.8265252070744230e+18 
+1.8500000000000000e+01 +2.4734736826458054e-01 +3.7892669823935546e+04 -3.7738527701752161e+11 +1.8638895592178970e+18 
+1.8600000000000001e+01 +2.4731278056212799e-01 +3.8591208762024857e+04 -3.8588181348638025e+11 +1.9019794287755261e+18 
+1.8699999999999999e+01 +2.4727741593200919e-01 +3.9303251979506385e+04 -3.9453962303118420e+11 +1.9408070425420654e+18 
+1.8800000000000001e+01 +2.4724125832962418e-01 +4.0029012976766877e+04 -4.0336120296223468e+11 +1.9803846275059730e+18 
+1.8900000000000002e+01 +2.4720429171036812e-01 +4.0768705255260735e+04 -4.1234905061907227e+11 +2.0207244108463329e+18 
+1.9000000000000000e+01 +2.4716650002964652e-01 +4.1522542314824423e+04 -4.2150566330107947e+11 +2.0618386194928154e+18 
+1.9100000000000001e+01 +2.4712786677501769e-01 +4.2290725890420537e+04 -4.3083320931925146e+11 +2.1037368965646451e+18 
+1.9200000000000003e+01 +2.4708837356262961e-01 +4.3073410659195033e+04 -4.4033254106431390e+11 +2.1464185501232975e+18 
+1.9300000000000001e+01 +2.4704800154082224e-01 +4.3870739528769169e+04 -4.5000418183334015e+11 +2.1898803037969449e+18 
+1.9400000000000002e+01 +2.4700673185788236e-01 +4.4682855412802979e+04 -4.5984865505852722e+11 +2.2341188820097267e+18 
+1.9500000000000000e+01 +2.4696454566214279e-01 +4.5509901219745712e+04 -4.6986648405543524e+11 +2.2791310084977556e+18 
+1.9600000000000001e+01 +2.4692142410191040e-01 +4.6352019861028435e+04 -4.8005819220641180e+11 +2.3249134073914629e+18 
+1.9700000000000003e+01 +2.4687734832550057e-01 +4.7209354247049770e+04 -4.9042430287100586e+11 +2.3714628026879647e+18 
+1.9800000000000001e+01 +2.4683229948122573e-01 +4.8082047288517540e+04 -5.0096533941444849e+11 +2.4187759184133821e+18 
+1.9900000000000002e+01 +2.4678625871740220e-01 +4.8970241895954990e+04 -5.1168182520076215e+11 +2.4668494785968630e+18 
+2.0000000000000000e+01 +2.4673920718233763e-01 +4.9874080980495251e+04 -5.2257428360423914e+11 +2.5156802073165711e+18 
+2.0100000000000001e+01 +2.4669112525190917e-01 +5.0793724854581043e+04 -5.3364360295081494e+11 +2.5652679802391547e+18 
+2.0200000000000003e+01 +2.4664199021222194e-01 +5.1729403440549948e+04 -5.4489213146984265e+11 +2.6156252799299891e+18 
+2.0300000000000001e+01 +2.4659177857693304e-01 +5.2681364063962894e+04 -5.5632258238456799e+11 +2.6667677407903068e+18 
+2.0400000000000002e+01 +2.4654046685970357e-01 +5.3649854049875023e+04 -5.6793766890693311e+11 +2.7187109971550408e+18 
+2.0500000000000000e+01 +2.4648803157420729e-01 +5.4635120721715102e+04 -5.7974010421031799e+11 +2.7714706831239700e+18 
+2.0600000000000001e+01 +2.4643444923408206e-01 +5.5637411407367450e+04 -5.9173260157127625e+11 +2.8250624334165996e+18 
+2.0700000000000003e+01 +2.4637969635301052e-01 +5.6656973429237376e+04 -6.0391787414058752e+11 +2.8795018820011525e+18 
+2.0800000000000001e+01 +2.4632374944463628e-01 +5.7694054114450439e+04 -6.1629863517682849e+11 +2.9348046634878551e+18 
